ann_id,work,source_dataset,annotation_type,text,text_clean,t_start,t_end,clip_id,verb,noun,verb_category,split,task,llm_type,which,alt_description,env_table,env_position,env_background,n_objects
test/assemble_disassemble_structures/0,EgoDex,EgoDex,task-instruction,Assemble four structures on a wooden table while sitting against a white background.,assemble four structures on a wooden table while sitting against a white background.,,,assemble_disassemble_structures,assemble,structures,assemble,test,assemble_disassemble_structures,reversible,1,Disassemble four structures on a wooden table while sitting against a white background.,wood,sitting,white,2
test/assemble_disassemble_structures/1,EgoDex,EgoDex,task-instruction,Assemble a structure composed of 11 objects while sitting at a table with a lavender background.,assemble a structure composed of 11 objects while sitting at a table with a lavender background.,,,assemble_disassemble_structures,assemble,structure,assemble,test,assemble_disassemble_structures,reversible,1,Disassemble the structure composed of 11 objects while sitting at a table with a lavender background.,,sitting,lavender,1
test/assemble_jenga/0,EgoDex,EgoDex,task-instruction,Assemble blocks into a Jenga tower on a brown background while sitting.,assemble blocks into a jenga tower on a brown background while sitting.,,,assemble_jenga,assemble,block,assemble,test,assemble_jenga,reset,1,None,,sitting,brown,2
test/assemble_jenga/5,EgoDex,EgoDex,task-instruction,Assemble jenga blocks into a tower on a blue tablecloth with a pink background while sitting.,assemble jenga blocks into a tower on a blue tablecloth with a pink background while sitting.,,,assemble_jenga,assemble,block,assemble,test,assemble_jenga,reset,1,None,,sitting,pink,2
test/basic_fold/13,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a blue tablecloth.,fold a small tshirt on a blue tablecloth.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,pink,2
test/basic_fold/33,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a green tablecloth while sitting against a blue background.,fold a small tshirt on a green tablecloth while sitting against a blue background.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,blue,2
test/basic_fold/34,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a blue tablecloth.,fold a small tshirt on a blue tablecloth.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,pink,2
test/basic_fold/36,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a blue tablecloth.,fold a small tshirt on a blue tablecloth.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,pink,1
test/basic_fold/4,EgoDex,EgoDex,task-instruction,Fold a medium-sized tshirt on a green tablecloth while sitting.,fold a medium-sized tshirt on a green tablecloth while sitting.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,,2
test/basic_fold/52,EgoDex,EgoDex,task-instruction,Fold a medium-sized tshirt on a green tablecloth while sitting.,fold a medium-sized tshirt on a green tablecloth while sitting.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,,2
test/basic_fold/54,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a green tablecloth while sitting.,fold a small tshirt on a green tablecloth while sitting.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,,2
test/basic_fold/57,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a green tablecloth while sitting against a blue background.,fold a small tshirt on a green tablecloth while sitting against a blue background.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,sitting,blue,2
test/basic_fold/61,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a red tablecloth while standing.,fold a small tshirt on a red tablecloth while standing.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,Standing,,2
test/basic_fold/65,EgoDex,EgoDex,task-instruction,Fold a small tshirt on a standing red tablecloth.,fold a small tshirt on a standing red tablecloth.,,,basic_fold,fold,tshirt,fold,test,basic fold,reset,1,None,,standing,,2
test/basic_pick_place/105,EgoDex,EgoDex,task-instruction,Pick up the red lego block from the table with the right hand and place it into the green bowl.,pick up the red lego block from the table with the right hand and place it into the green bowl.,,,basic_pick_place,pick,lego block,pick,test,basic_pick_place,reset,1,None,,sitting,pink,3
test/basic_pick_place/116,EgoDex,EgoDex,task-instruction,Pick up a green rectangle block from the table and place it in the green bowl.,pick up a green rectangle block from the table and place it in the green bowl.,,,basic_pick_place,pick,block,pick,test,basic_pick_place,reset,1,None,,sitting,blue,3
test/basic_pick_place/121,EgoDex,EgoDex,task-instruction,Pick up a brown egg from the teacup and place it on a plate.,pick up a brown egg from the teacup and place it on a plate.,,,basic_pick_place,pick,egg,pick,test,basic_pick_place,reset,1,None,metal,sitting,white,3
test/basic_pick_place/122,EgoDex,EgoDex,task-instruction,Pick up an orange triangle block from the dark blue bowl and place it in the container lid.,pick up an orange triangle block from the dark blue bowl and place it in the container lid.,,,basic_pick_place,pick,triangle block,pick,test,basic_pick_place,reset,1,None,,sitting,blue,3
test/basic_pick_place/124,EgoDex,EgoDex,task-instruction,Pick up the wooden bolt from the gray tray with the right hand and place it into the pink bowl.,pick up the wooden bolt from the gray tray with the right hand and place it into the pink bowl.,,,basic_pick_place,pick,wooden bolt,pick,test,basic_pick_place,reset,1,None,wood,sitting,white,3
test/basic_pick_place/127,EgoDex,EgoDex,task-instruction,Pick up the white block from the table with the right hand and place it in the blue bowl.,pick up the white block from the table with the right hand and place it in the blue bowl.,,,basic_pick_place,pick,block,pick,test,basic_pick_place,reset,1,None,,sitting,lavender,3
test/basic_pick_place/134,EgoDex,EgoDex,task-instruction,Pick up the orange object from the metal table and place it into the brown basket.,pick up the orange object from the metal table and place it into the brown basket.,,,basic_pick_place,pick,orange,pick,test,basic_pick_place,reset,1,None,metal,sitting,white,3
test/basic_pick_place/140,EgoDex,EgoDex,task-instruction,Pick up the orange object from the metal table and place it into the brown basket.,pick up the orange object from the metal table and place it into the brown basket.,,,basic_pick_place,pick,orange,pick,test,basic_pick_place,reset,1,None,metal,sitting,white,3
test/basic_pick_place/144,EgoDex,EgoDex,task-instruction,Pick up the yellow plushie from the wood table with the right hand and place it on the clear tupperware.,pick up the yellow plushie from the wood table with the right hand and place it on the clear tupperware.,,,basic_pick_place,pick,plushie,pick,test,basic_pick_place,reset,1,None,wood,sitting,white,3
test/basic_pick_place/149,EgoDex,EgoDex,task-instruction,Pick up a purple artist duck from the table and place it onto the red plate.,pick up a purple artist duck from the table and place it onto the red plate.,,,basic_pick_place,pick,duck,pick,test,basic_pick_place,reset,1,None,,sitting,blue,3
test/basic_pick_place/151,EgoDex,EgoDex,task-instruction,Pick up a yellow mummy duck from the blue bowl and place it in the small container.,pick up a yellow mummy duck from the blue bowl and place it in the small container.,,,basic_pick_place,pick,duck,pick,test,basic_pick_place,reset,1,None,,sitting,blue,3
test/basic_pick_place/157,EgoDex,EgoDex,task-instruction,Pick up a brown egg from the teacup and place it in the bowl.,pick up a brown egg from the teacup and place it in the bowl.,,,basic_pick_place,pick,egg,pick,test,basic_pick_place,reset,1,None,metal,sitting,white,3
test/basic_pick_place/164,EgoDex,EgoDex,task-instruction,Pick up a gray rabbit plush from the yellow bowl and place it in the container.,pick up a gray rabbit plush from the yellow bowl and place it in the container.,,,basic_pick_place,pick,rabbit plush,pick,test,basic_pick_place,reset,1,None,,sitting,blue,3
test/basic_pick_place/17,EgoDex,EgoDex,task-instruction,Pick up the white duck from the table with the right hand and place it into the green bowl.,pick up the white duck from the table with the right hand and place it into the green bowl.,,,basic_pick_place,pick,duck,pick,test,basic_pick_place,reset,1,None,,sitting,pink,3
test/basic_pick_place/170,EgoDex,EgoDex,task-instruction,Pick up a black computer mouse from the metal table and place it in a small box.,pick up a black computer mouse from the metal table and place it in a small box.,,,basic_pick_place,pick,mouse,pick,test,basic_pick_place,reset,1,None,metal,sitting,white,3
test/basic_pick_place/173,EgoDex,EgoDex,task-instruction,Pick up a pink donut from the baking tray and place it in a Tupperware.,pick up a pink donut from the baking tray and place it in a tupperware.,,,basic_pick_place,pick,donut,pick,test,basic_pick_place,reset,1,None,metal,sitting,white,3
